id,lesson_id,term,meaning,pronunciation,word_class,example_sentence,vietnamese_term,vietnamese_meaning,english_headword_id,vietnamese_headword_id,is_common,created_at,updated_at
3498843f-a8d7-4ccf-b028-3713c6e7865a,4622c636-7957-4f30-9bc4-5fae81775631,garage,space for cars,/garage/,danh từ,One car garage,nhà để xe,chỗ cho ô tô,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
34a7dfcd-05a5-40fb-9621-8307b895735d,fed0d635-a1bb-4732-bb7a-b8caf4c21b12,tour,guided journey through place,/tour/,danh từ,tour example,tour,Một khái niệm liên quan đến travel,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
34c853f7-d994-4f07-bbdf-42ca184fd23a,568d01b2-5a64-4823-afa2-fd4664ca4c1c,One,Number 1,wʌn,number,I have one cat.,Một,Số 1,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
34de8378-6b97-4088-8462-b2b7b6f56488,2cf6f90d-7ccb-417b-929e-361097a98afa,Neoclassicism,Revival of classical,ˌni.oʊˈklæs.ə.sɪz.əm,noun,Neoclassicism valued harmony.,Tân cổ điển,Phục hưng cổ điển,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
34dfefe6-db81-4dff-96d9-9739f4a2dce0,f2867ff8-da21-42e1-ad58-ff38fa6324b8,Son,Male child,sʌn,noun,He has son.,Con trai,Đứa con nam,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
34fb3f81-bbfd-4cb5-b9a4-1ff41c15fb9b,f25b9620-2fc5-4079-8647-8f5dbf5ca619,mouse,pointing input device,/mouse/,danh từ,mouse example,mouse,Một khái niệm liên quan đến technology,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3524bb8a-7b24-4898-b586-fa1a879b84d7,b4326ceb-0fb7-49f5-aac6-a54bdd1d9163,Metaphysics,Reality study,ˌmɛt.əˈfɪz.ɪks,noun,Metaphysics questions.,Siêu hình,Thực tại,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3539258e-2e04-4ce8-a0ac-bb184b815e1f,6099eea9-f4d6-4738-9662-d01b6f6f2a12,student,a person learning at school,/student/,danh từ,student example,học sinh,Một khái niệm liên quan đến school,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
356f6830-4cb3-4988-b0c1-d5c380cc0b85,84b45efa-148b-4307-94b0-ebaae6c7b32a,Aesthetics,Beauty study,ɛsˈθɛt.ɪks,noun,Aesthetics beauty.,Thẩm mỹ,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3589a68f-80e1-4e26-bb07-7eafaf29ee4f,764cc2ce-f217-4c78-9799-04685ba95ab7,jeans,casual pants made of denim,/jeans/,danh từ,Blue jeans are casual,quần jeans,quần bình thường làm từ vải denim,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
358e8d35-021b-498c-8c86-f95c4af5922c,5dd944a2-6707-4592-a3c4-99c480de8197,Jealous,Feeling envy,ˈdʒɛl.əs,adjective,Jealous sister.,Ghen tị,Cảm giác ghen,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
35a44f19-4816-4488-903e-c4a3c1d0ab59,d5b49957-9ff7-450f-ae5b-da190b021f76,Sorry,Apologize,ˈsɑr.i,adjective,"Sorry, I hurried.",Xin lỗi,Lời xin lỗi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
35c44831-e3f4-4999-a712-f581d1552704,349e1df9-b9b6-4a64-ab4b-babd170cadc4,Hundred,Number 100,ˈhʌn.drəd,number,One hundred students.,Trăm,Số 100,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
35d6692c-4a80-4ea9-85e7-27ad81ca9973,5ff5c9d7-f265-4925-88c7-c44b7ae1e531,ears,organs for hearing,ɪrz,danh từ,Small ears,tai,cơ quan nghe,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
35db81e4-66fa-4303-ba8d-e48b97fea17d,65b2fc5a-c86b-4f36-8107-f8ee0ebe5d78,Hello,Polite greeting,həˈloʊ,interjection,"Hello, how are you?",Xin chào,Cách chào hỏi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
35f97e6e-58c5-45ec-9cf7-012fa23f1556,afa3e499-8717-431c-93a3-3d851d68fc7e,Husband,Married man,ˈhʌz.bənd,noun,Her husband is doctor.,Chồng,Người đàn ông kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
36487deb-06d2-4379-938f-d18fae2b785e,68cc7887-5460-44f9-a583-9dbf0e95b24d,Nihilism,Nothing meaning belief,ˈnaɪ.ə.lɪz.əm,noun,Nihilism values denies.,Vô chủ nghĩa,Niềm tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
36523da1-f328-47ec-b72e-bbf7a63a7613,ed55870d-2fd2-4ba1-b0aa-7a280a6cd587,Existentialism,Existence philosophy,ˌɛɡ.zɪˈstɛn.ʃə.lɪz.əm,noun,Existentialism freedom.,Hiện sinh chủ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3674bfe3-0f19-4686-a8a6-0b6ccc6f930f,12c09afc-e4cd-4cc3-b911-1e5d9e07c387,Ashamed,Feeling shame,əˈʃeɪmd,adjective,He ashamed behavior.,Xấu hổ,Cảm giác xấu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
36a1d593-623b-4554-a7f3-c7b23a9f9c32,3bbde304-12b8-40b2-a620-510efc4a776f,Hundred,Number 100,ˈhʌn.drəd,number,One hundred students.,Trăm,Số 100,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
36aa9caa-943c-4816-903d-dd3a2989e9d0,70c77765-6416-4d36-950a-7c93580b2fa0,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
36b2be9d-b26e-4749-974e-e3741dde0db9,c4f69ac2-b089-44ca-a48e-67f1636f0314,child,a young person; not yet an adult,tʃaɪld,danh từ,Children like playing,trẻ em,Người trẻ; cậu/cô bé chưa phải người lớn,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
37201370-89f5-4db1-8968-dac3a227fc16,5dd944a2-6707-4592-a3c4-99c480de8197,Excited,Feeling enthusiasm,ɪkˈsaɪ.tɪd,adjective,I excited trip.,Phấn khích,Cảm giác hạnh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
37349039-1bb7-446a-a17c-437ade40c4d9,b07f3d0e-a184-4cd0-937d-4f3cbd063d36,Thank you,Express gratitude,ˈθæŋk juː,phrase,Thank you for help.,Cảm ơn,Tỏ lòng biết ơn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
37a08529-1164-4b27-9460-47420856209d,c1c8f750-8c0e-4b88-89d9-149307fdb3e2,watching movies,viewing films for entertainment,/watching movies/,danh từ,watching movies example,watching movies,Một khái niệm liên quan đến hobbies,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
37b5dae8-027c-4282-bce6-52c70332e8c7,e62729fd-2c68-41d8-8dea-aec377434133,Stoicism,Virtue philosophy,ˈstoʊ.ɪ.sɪz.əm,noun,Stoicism teaches acceptance.,Khắc kỷ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
37d6b77c-a70b-4ae6-8c93-3ec27b35896d,89da3255-c13a-4384-9292-e7a67b866ee0,Pragmatism,Results based,ˈpræɡ.mə.tɪz.əm,noun,Pragmatism results.,Thực dụng,Dựa trên,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3811f050-88ce-40d6-a472-ffc4484e92fc,dd37cd9c-fd13-43c8-8f32-cc50a38476a0,Nihilism,Nothing meaning belief,ˈnaɪ.ə.lɪz.əm,noun,Nihilism values denies.,Vô chủ nghĩa,Niềm tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38254d23-a4e7-4ed5-9439-49b0b121e71b,41b7f321-295c-488c-af33-14211bb75fa7,Son,Male child,sʌn,noun,He has son.,Con trai,Đứa con nam,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3834b5e2-1f8c-4ad3-9603-fcc69ac5dca3,29889dcf-a772-4499-bf3b-826af93ea3b0,Lonely,Feeling isolation,ˈloʊn.li,adjective,She lonely sometimes.,Cô đơn,Cảm giác cô,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3850144a-7b26-434e-9785-9423166d7dcb,1a91724d-2d99-4c3f-a140-ea1e6c617aeb,Hundred,Number 100,ˈhʌn.drəd,number,One hundred students.,Trăm,Số 100,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3863e1fa-ed67-4b63-b64d-18c27709ac7b,563bcdd8-3e04-4744-947b-08885bc9308b,Brother,Male sibling,ˈbrʌð.ɚ,noun,My brother plays sports.,Anh em trai,Anh chị em,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38948b7a-3975-48cc-8ad5-2eaf479b119d,169b29f8-cd25-4fd5-9e0c-bcf9fdd56b6a,Sorry,Apologize,ˈsɑr.i,adjective,"Sorry, I hurried.",Xin lỗi,Lời xin lỗi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38b213bc-bade-479a-b748-9ab82f0a1dd0,3ee29751-c03a-4df1-b428-51e2797aba31,Pragmatism,Results based,ˈpræɡ.mə.tɪz.əm,noun,Pragmatism results.,Thực dụng,Dựa trên,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38b307c5-cfa4-49ba-8417-8896d130346a,2f78ac95-e536-4cc1-bd0e-e350497283ee,Baby,Young child,ˈbeɪ.bi,noun,Baby is sleeping.,Em bé,Trẻ sơ sinh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38c108f6-b133-4074-9882-38d3d51da100,c19483d2-a4f7-462e-a5b8-6fb57f61ef95,Husband,Married man,ˈhʌz.bənd,noun,Her husband is doctor.,Chồng,Người đàn ông kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38d8d8a8-9622-48f2-91fb-dc9ee615252c,b48f8788-ab02-4e87-a86b-e4cda07b2a8d,Wife,Married woman,waɪf,noun,His wife is teacher.,Vợ,Người phụ nữ kết,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38dcdffa-b045-4211-881c-5337c3a81817,ddea0c96-bacc-484f-9d4d-66d741cc51d8,Please,Polite request,pliz,adverb,Please pass salt.,Vui lòng,Yêu cầu lịch sự,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
38f72f8d-132b-4ec8-8cf4-cca786cf7b01,5dd944a2-6707-4592-a3c4-99c480de8197,Angry,Feeling rage,ˈæŋ.ɡri,adjective,She is angry us.,Tức giận,Cảm giác giận,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
39195bda-bab9-4643-bf7c-8a9e7e32176f,a844c983-7824-498a-811d-ed90b6d6f9e1,customer,person who buys items,/customer/,danh từ,customer example,customer,Một khái niệm liên quan đến shopping,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3926556d-6cd6-42fc-8921-ae2b37a56ffb,349e1df9-b9b6-4a64-ab4b-babd170cadc4,Twenty,Number 20,ˈtwɛn.ti,number,I have twenty dollars.,Hai mươi,Số 20,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
39637b77-3719-4ff9-b7cd-711f47cba4c8,c1c8f750-8c0e-4b88-89d9-149307fdb3e2,singing,producing musical sounds,/singing/,danh từ,singing example,singing,Một khái niệm liên quan đến hobbies,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
39664ed6-736b-40d8-9b24-d8932b610abe,f46a14f4-283c-4d9b-b52b-76e8648d68c4,Vice,Moral fault,vaɪs,noun,Vice unhappiness.,Tội lỗi,Lỗi đạo,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
398052d5-8c0f-463f-8d78-1eafe79ee168,819c177f-eeaa-482b-9a10-e90cca890e76,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3982f29c-8288-4696-95d1-694cba09ca41,48adeeb4-ea05-4c89-95d1-7c278e83dedb,Stoicism,Virtue philosophy,ˈstoʊ.ɪ.sɪz.əm,noun,Stoicism teaches acceptance.,Khắc kỷ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
39c508f3-c365-4d48-a68d-750174019b32,644fe377-999e-4856-ae36-3bbea5352c69,Grandfather,Father of parent,ˈɡræn.ˌfɑ.ðɚ,noun,Grandfather is wise.,Ông,"Ngoại, nội",,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
39cdc1e2-175b-45e8-be45-9b1f87539c11,9c08d2d5-ab12-4b90-9273-35e16928fd20,Mother,Female parent,ˈmʌð.ɚ,noun,My mother is kind.,Mẹ,Cha mẹ nữ,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
39e71087-5ade-4c7f-b693-005018d0dea0,501a150d-fbe9-48ce-be53-52a6f1aeb3ff,Jealous,Feeling envy,ˈdʒɛl.əs,adjective,Jealous sister.,Ghen tị,Cảm giác ghen,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
39f37399-46b8-451c-b497-1196ec01b81e,c4423548-9463-45ef-bc70-285c0c8c3ea1,Ethics,Moral principles,ˈɛθ.ɪks,noun,Ethics guide decisions.,Đạo đức,Nguyên tắc,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3a19d352-1433-42cc-8577-c4f237f393ee,ddea0c96-bacc-484f-9d4d-66d741cc51d8,Sorry,Apologize,ˈsɑr.i,adjective,"Sorry, I hurried.",Xin lỗi,Lời xin lỗi,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3a2ed808-aacb-4cbf-9417-f07951d7d9e8,2cf6f90d-7ccb-417b-929e-361097a98afa,Gallery,Art exhibition room,ˈɡæl.ə.ri,noun,Paintings hang in gallery.,Phòng trưng,Phòng triển lãm,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3a6c46a6-b22d-47dd-8ed8-e2e33cd43acf,2bddc0bd-c221-4bc1-8b6f-72096e4a7674,Ashamed,Feeling shame,əˈʃeɪmd,adjective,He ashamed behavior.,Xấu hổ,Cảm giác xấu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3a9b5963-b897-4380-867f-71db8d9a6d88,5ff5c9d7-f265-4925-88c7-c44b7ae1e531,shoulder,upper part of arm joint,/shoulder/,danh từ,Broad shoulders,vai,phần trên của khớp tay,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3aa806fe-2d31-4bad-8585-6d251fda4953,bdace7d5-30a7-49fe-a09e-ea0657efb79d,dragon fruit,a tropical fruit with pink skin and white or pink flesh,ˈdræɡən fruːt,danh từ,Dragon fruit is beautiful,thanh long,Một quả nhiệt đới với da hồng và thịt trắng hoặc hồng,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
3aa885cc-ae82-46da-a89c-c8dd4234b0f0,a844c983-7824-498a-811d-ed90b6d6f9e1,cost,amount to pay for something,/cost/,danh từ,cost example,cost,Một khái niệm liên quan đến shopping,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3aa9d9b3-6ce5-4f1e-8609-8a675e7452d6,71802fc1-9c2b-49d9-93ca-0140d294e318,blood,red liquid in body,/blood/,danh từ,blood example,blood,Một khái niệm liên quan đến health,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3aba6c84-d86a-4760-b3eb-a780264174c9,764cc2ce-f217-4c78-9799-04685ba95ab7,boots,long shoes covering ankle,/boots/,danh từ,Winter boots for snow,giày ống,giày dài che phủ mắt cá chân,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3b1f85c3-ae2e-4505-b44c-ee5c111c94d3,205b1709-dae5-421b-b2ec-7bfd6528a0ea,Welcome,Greet visitor,ˈwɛl.kəm,interjection,Welcome home!,Chào mừng,Lời chào mừng,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3b201556-8fc2-4026-a33d-68553cd396c8,59baddf7-e856-4276-9fab-c2cbd73c8911,Happy,Feeling joy,ˈhæp.i,adjective,I am happy today.,Vui,Cảm giác vui,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3b3db4e0-eb57-4f82-99d7-bcfcd608db25,2bddc0bd-c221-4bc1-8b6f-72096e4a7674,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3b578639-f9c3-4f30-952d-5bc0ee573cca,3ea443f8-3295-449b-9410-9f7a9062bdb4,Family,Relatives group,ˈfæm.ə.li,noun,My family is happy.,Gia đình,Nhóm thân,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3b6aa1e8-9d76-4e85-99b5-9f1ace5f50f2,71802fc1-9c2b-49d9-93ca-0140d294e318,doctor,medical professional,/doctor/,danh từ,doctor example,bác sĩ,Một khái niệm liên quan đến health,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3bbf30d1-74d0-4f83-b254-c18e21ecd1be,764cc2ce-f217-4c78-9799-04685ba95ab7,socks,worn inside shoes,sɑːks,danh từ,White socks with shoes,vớ,mặc bên trong giày,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3bd120e4-2d4a-4832-b522-fb88d2683e46,34931917-34dc-4ea8-af60-d0d01b00cc86,report,detailed account of information,/report/,danh từ,report example,report,Một khái niệm liên quan đến business,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3bdc75f8-7d79-4a3c-b869-406921fd9e68,73f5c5b2-5c82-4434-bcef-a0ad0e5d7de5,Grandmother,Mother of parent,ˈɡræn.ˌmʌð.ɚ,noun,Grandmother tells stories.,Bà,"Ngoại, nội",,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3c291d1b-3691-4943-a0b6-74fe3fae121e,88643a0a-de0e-4726-8c56-ca9e62f3614a,Six,Number 6,sɪks,number,I have six apples.,Sáu,Số 6,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3c4568d8-c962-4bcc-8fea-4e547c7fed85,a844c983-7824-498a-811d-ed90b6d6f9e1,cart,basket for carrying items,/cart/,danh từ,cart example,cart,Một khái niệm liên quan đến shopping,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3c4b9ccf-5170-4544-93cb-eb9016bfd655,a27485a8-7d88-47ed-8ce5-93266a425c11,Existence,State being,ɪɡˈzɪs.təns,noun,Existence God debated.,Tồn tại,Trạng thái hiện,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3c6c40d9-fa9b-4b9c-9aab-bd023b3ecb79,62e76fe1-bd25-4280-b7de-7e2e3dd35126,Epistemology,Knowledge study,ˌɛp.ɪ.stəˈmɑl.ə.dʒi,noun,Epistemology knowledge.,Nhận thức luận,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3c7e637f-eb16-49ce-87ea-07fe48c1f13f,205b1709-dae5-421b-b2ec-7bfd6528a0ea,Thank you,Express gratitude,ˈθæŋk juː,phrase,Thank you for help.,Cảm ơn,Tỏ lòng biết ơn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3c907078-0317-47a5-b37b-fdd815b946c3,81c08f3f-0705-472c-8a7e-682c4197dc80,Thank you,Express gratitude,ˈθæŋk juː,phrase,Thank you for help.,Cảm ơn,Tỏ lòng biết ơn,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3caf9a14-eb9d-4d50-96eb-b8c64eb3fd4e,67c2c95b-aa85-4e49-a0b3-dfb7ee8a5b29,Worried,Feeling anxiety,ˈwɝ.id,adjective,Worried exam.,Lo lắng,Cảm giác lo,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3cc6ff00-1c15-4952-a175-a1a55fb5c146,1e983eef-be0a-4a27-abd9-c548efdf1633,Baby,Young child,ˈbeɪ.bi,noun,Baby is sleeping.,Em bé,Trẻ sơ sinh,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3cf36ab4-d9bc-4f41-8c6a-578f45e79365,4622c636-7957-4f30-9bc4-5fae81775631,dining room,room for eating meals,/dining_room/,danh từ,Formal dining room,phòng ăn,phòng để ăn cơm,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3cfd3cc1-79d3-4e1b-bd02-d0771bbcd86c,f25b9620-2fc5-4079-8647-8f5dbf5ca619,website,online page with information,/website/,danh từ,website example,website,Một khái niệm liên quan đến technology,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3d120cea-b918-428b-9fbb-27e33305e779,bdace7d5-30a7-49fe-a09e-ea0657efb79d,bread,baked from flour and water,bred,danh từ,White bread for breakfast,bánh mì,nướng từ bột mì và nước,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3d6393c9-79c3-4b65-a6fc-b1eebcf0e597,c93ab659-8f04-4947-b4fc-e9b66409b54f,Pragmatism,Results based,ˈpræɡ.mə.tɪz.əm,noun,Pragmatism results.,Thực dụng,Dựa trên,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3d80c8c6-1648-410c-9737-29955356dbc3,0ceda941-9b55-403f-abf7-fb080315789d,tomorrow,the day after today; next day,təˈmɑːroʊ,danh từ,Tomorrow I will travel,ngày mai,Ngày sau hôm nay; ngày tiếp theo,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
3d84c3ee-a5e1-4f5f-8d3f-539eea468df4,7cf8f06f-0441-4076-a651-76da132eb2bf,Twenty,Number 20,ˈtwɛn.ti,number,I have twenty dollars.,Hai mươi,Số 20,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3d917b17-0f3b-43cb-8247-6ac07225389b,1e70a4e8-5e55-4666-9f9b-2ba140d9031b,police,person who enforces law,/police/,danh từ,police example,police,Một khái niệm liên quan đến jobs,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3db465ca-2ded-4d89-86db-907f6d5e624a,d57a850d-30c0-4988-a53f-fc9638884178,Logic,Reasoning system,ˈlɑdʒ.ɪk,noun,Logic basis philosophy.,Lôgic,Hệ thống,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3dd1f5f5-d17e-44df-8a72-eed9520c18c5,306cd435-7556-4ca6-b508-0a5dfdec7100,Three,Number 3,θri,number,I have three birds.,Ba,Số 3,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3e0e117e-7ba2-4bb3-8db9-d41017ae63a5,bdace7d5-30a7-49fe-a09e-ea0657efb79d,cheese,made from milk curds,tʃiːz,danh từ,Cheddar cheese is sharp,phô mai,làm từ cục sữa,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3e0f7281-715a-4add-8957-80cda287a429,71802fc1-9c2b-49d9-93ca-0140d294e318,health,state of well-being,/health/,danh từ,health example,sức khỏe,Một khái niệm liên quan đến health,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
3e101f2b-3462-49e1-b48f-9bdce2352e2a,859a1e12-e633-40e5-b4e2-b7e9dfd2a7d7,yellow,the color of the sun or gold; the color between orange and green,ˈjeloʊ,danh từ,The sun is yellow,màu vàng,Màu của mặt trời hoặc vàng; màu nằm giữa cam và xanh,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
3e1d4da0-0d09-44be-a52a-8eb152971822,3762124f-a01f-42b4-a821-e14298c128dc,Six,Number 6,sɪks,number,I have six apples.,Sáu,Số 6,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3e94fa28-b5e8-4878-9c9a-62bcc399ebc7,faf4d62d-4fb0-4373-8fd4-3a5360963de1,Confident,Feeling self belief,ˈkɑn.fɪ.dənt,adjective,Confident skills.,Tự tin,Cảm giác tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3f48e75c-f266-40ef-b1d1-9f250a1231a4,f3aaed13-86c6-49be-8f73-c117a646f1ff,Angry,Feeling rage,ˈæŋ.ɡri,adjective,She is angry us.,Tức giận,Cảm giác giận,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3f731282-fb1a-42b3-8ff5-b227a2ad7fbf,3ea443f8-3295-449b-9410-9f7a9062bdb4,Sister,Female sibling,ˈsɪs.tɚ,noun,My sister likes reading.,Chị em gái,Chị em gái,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3fa8aa96-f0bd-4b23-b17c-f131644ea620,b4326ceb-0fb7-49f5-aac6-a54bdd1d9163,Aesthetics,Beauty study,ɛsˈθɛt.ɪks,noun,Aesthetics beauty.,Thẩm mỹ,Nghiên cứu,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
3fee6c70-d8bd-46ca-a805-3f2d52b14f45,bdace7d5-30a7-49fe-a09e-ea0657efb79d,chicken,poultry meat,ˈtʃɪkən,danh từ,Chicken soup is warm,thịt gà,thịt gia cầm,,,true,2026-03-18 23:26:07.668,2026-03-18 23:26:07.668
3ffad25d-5aa2-4ce1-8a60-16efff8967f0,88643a0a-de0e-4726-8c56-ca9e62f3614a,Eight,Number 8,eɪt,number,I have eight pens.,Tám,Số 8,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
4012a267-9435-4ae8-8d10-2872add800bc,c4f69ac2-b089-44ca-a48e-67f1636f0314,wife,a married woman; female spouse,waɪf,danh từ,My wife cooks well,vợ,Người phụ nữ đã kết hôn; phụ nữ kết hôn với nam giới,,,true,2026-03-18 23:22:53.645,2026-03-18 23:22:53.645
4065a503-51ff-489f-9a62-2463dddd0981,89da3255-c13a-4384-9292-e7a67b866ee0,Nihilism,Nothing meaning belief,ˈnaɪ.ə.lɪz.əm,noun,Nihilism values denies.,Vô chủ nghĩa,Niềm tin,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
406b2239-3ed6-400f-9423-9b2f85340b6d,805d2653-cac0-438b-953b-cb1f832c4321,Existentialism,Existence philosophy,ˌɛɡ.zɪˈstɛn.ʃə.lɪz.əm,noun,Existentialism freedom.,Hiện sinh chủ,Triết học,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
40ad1a7e-5f52-4355-a19d-dee50e98e59d,cdf5e6d8-efec-4421-8c70-814cd0fff4e7,deposit,money put into account,/deposit/,danh từ,deposit example,deposit,Một khái niệm liên quan đến finance,,,true,2026-03-18 23:27:06.141,2026-03-18 23:27:06.141
40b22e24-3e11-4b97-a2fe-2999c1e96cf9,be4596fe-4524-4164-9f6e-3ca16a48abc4,Good morning,Morning greeting,ˌɡʊd ˈmɔr.nɪŋ,phrase,Good morning today.,Chào sáng,Lời chào sáng,,,true,2026-03-26 14:30:40.658877,2026-03-26 14:30:40.658877
